asin,salesRank,imUrl,categories,title,description,price,related,brand
0002727463,{'Books': 2154643},http://ecx.images-amazon.com/images/I/41s8NLDsLzL.jpg,[['Books']],The Steel Bonnets: The Story of the Anglo-Scottish Border Reivers,"""A remarkably successful book on a fascinating subject, well  organized and well written.""--Time's Literary Supplement",9.99,"{'also_bought': ['161608099X', '1602391904', '1841586749', '1602396566', '1400096464', '0307388050', '0006470181', '1841584665', '0762774312', '0385721080', '1855324172', '0452263034', '0452274400', '184908193X', '0452264871', '0452267854', '0452259614', '0452264138', '0452261910', '078670618X', '000617681X', '0452264898', '0452260892', '0452261120', '0006176550', '0006176755', '0394538374', '1846035775', '0747806985', '0767916891', '0449904385', '0007136471', '0865262799', '1780270321', '0307268101', '1841589586', '1855322803', '0940322730', '0595359140', '0195069056', '0559318138', '0807842591', '039447435X', '1897784074', '1590177541', '0805098143', '0007217196', '1595230912', '0719080517', '0061969672', '0002713624', '1905856032', '1846031974'], 'buy_after_viewing': ['0307388050', '1602391904', '1841586749', '1400096464']}",
0004129121,{'Books': 671815},http://ecx.images-amazon.com/images/I/51sy3eYWdHL.jpg,[['Books']],Upholstery: A Practical Guide,,21.11,"{'also_bought': ['0982888309', '1861081189'], 'buy_after_viewing': ['0982888309', '088740376X', '0711210926', '1861081189']}",
0004121074,{'Books': 981661},http://ecx.images-amazon.com/images/I/51kH1eyyYUL.jpg,[['Books']],Watercolour Interpretations,,,"{'also_viewed': ['0823016161', '089134196X', '0823006042'], 'buy_after_viewing': ['0823016161', '089134196X', '0855324066', '0891341641']}",
0003708861,,,[['Books']],Lord Arthur Savile's Crime (Collins English Library),"Oscar Wilde (1854-1900) was an Irish playwright, novelist, poet, and author of short stories.--This text refers to an out of print or unavailable edition of this title.",0.0,"{'also_viewed': ['0486278077', '1426406835', '1603864601', '019953506X', '1477458131'], 'buy_after_viewing': ['0486278077', '0486264785']}",
000330020X,{'Books': 3462071},http://ecx.images-amazon.com/images/I/51FMHEC615L.jpg,[['Books']],Grinny (Cascades),,11.95,,
0004122429,{'Books': 4282829},http://ecx.images-amazon.com/images/I/A1Kxm8mNIiL.jpg,[['Books']],Knitability Fun Knits for all the Family,,,"{'also_bought': ['1600859542', '1908862548']}",
0004126505,{'Books': 677080},http://ecx.images-amazon.com/images/I/512P-VZi9GL.jpg,[['Books']],Country Flowers in Watercolor,Ann Blockley is a popular watercolour artist and teacher. Her paintings can be found in collections throughout the world and she is the author of several books on painting. She also regularly writes for Leisure Painter magazine and has made two painting DVDs.--This text refers to an out of print or unavailable edition of this title.,19.51,"{'also_bought': ['0004122879', '1906388776', '0007213859', '0004133919', '1844489825', '0891345809', '1844488632', '089134876X', '1581804083', '1440328838', '0823030245', '1849940908', '1844486745', '082302993X', '0979221889', '0823018490', 'B0042RTM06', '1600580157', '0967068339', '1844485609', '1844488888', '0715324039', '0823056570', '0823025772', '1581802145', '0756619378', '1581801424', '0891346775', '0891349316', '1600610889', '089134828X', '1581800274', '184448727X', '1440332185', '0891348921', '0823056163', '0891342524', '1844487210', '0891349006', '0713468084', '1600583385', '0891343245', '0715324543', '0823021599', '0891345124', '0891344624', '1581801920', '1844487369', '1844488217', '1581801610', '0715325019', '0891346341', '0823059898', '0891348115', '0823005291', 'B00526S87E', '0891348913'], 'buy_after_viewing': ['1849940908', '0007213859', '1906388776', '0004122879']}",
0004127560,{'Books': 4225714},http://ecx.images-amazon.com/images/I/51DBBTAW72L.jpg,[['Books']],Trees (Collins Learn to Draw),,,,
0004119835,{'Books': 1739630},http://ecx.images-amazon.com/images/I/91ZTQ7unUNL.jpg,[['Books']],&quot;House and Garden&quot; Book of Romantic Rooms,,,"{'also_bought': ['0865651256', '0865659613', '0865651183', '0895350335', '084781808X', '0847819744', '1567993788', '0821228110', '0316313823', '0847840093', '039456426X', '0394566300', '0609609289', '086565994X', '0500014159', '0385267606', '0847833445', '068816904X', '089535103X', '0470488026', '071122711X', '0696234513', '0881620238', '0609603582', '0847815706', 'B008SLCOIE', '0810993902', '0847831957', '190499198X', '0848716418', '0517584670', '0517704668', '1845978501', '0517571064', '1907563296', '0810994135', '0060083700', 'B000C2GNLQ', '1586851748', '0688116620', '1586635689', '0711224293', '0821220411', '0006370330', '1933231513', '0847828263', '1616890886'], 'buy_after_viewing': ['0895350335', '0865651183', '0865651256', '0316313823']}",
0004133382,{'Books': 3249410},http://ecx.images-amazon.com/images/I/51TQCCFZCFL.jpg,[['Books']],Flower Portraits in Watercolour(Collins Learn to Paint Series),Elizabeth Conlon is a member of the prestigious Society of Botanical Artists and her work is regularly shown at various exhibitions in London. This is her first book.--This text refers to an out of print or unavailable edition of this title.,19.08,{'buy_after_viewing': ['1782210822']},
0003176037,{'Books': 5966458},http://ecx.images-amazon.com/images/I/51KZ4MA71XL.jpg,[['Books']],The Collins Primary Dictionary,,,,
0004140850,{'Books': 1327636},http://ecx.images-amazon.com/images/I/51B5Z5VM3EL.jpg,[['Books']],Gardening With Old Roses,"Long neglected, antique roses with their extravagantly blowzy flowers, quite unlike the tight-petaled blooms of their modern cousins, hybrid teas, are deservedly enjoying renewed popularity. These two titles by British rosarians are evidence of this trend. Scarman, owner of an English nursery that specializes in old-fashioned varieties, presents a beautifully illustrated directory of 150 roses as well as chapters on plant design, companion planting (with examples of innovative combinations), and basic care. Although Beales, a commercial rose grower and daughter of renowned old-rose specialist Peter Beales, intended her Rose Basics as a general guide to growing all types of roses, she features many heirloom roses worthy of cultivation. Particularly useful is the chapter on roses for difficult conditions, such as shade and poor soil; such information is often neglected in basic rose culture guides. Because both of these titles were written for a British audience, they lack specific critical advice for American gardeners, i.e., appropriate rose selection and care for the highly diverse climatic regions of the United States. For such information, readers should turn to Rayford Reddell's A Year in the Life of a Rose: A Guide to Growing Roses from Coast to Coast (LJ 11/15/96) or Judith McKeon's Encyclopedia of Roses: An Organic Guide to Growing America's Favorite Flower (LJ 9/1/95). Nevertheless, these new titles should be included in general gardening collections.ABrian Lym, City Coll. Lib. of San FranciscoCopyright 1999 Reed Business Information, Inc.",,"{'also_bought': ['0671662201', '0881922803', '087833906X', '1591862485', '076111341X', '0967821304', '0805055843', '0967821320', '0875968805', '0942391640', '0878337237']}",
0004116798,{'Books': 6773278},http://ecx.images-amazon.com/images/I/61aOqMK%2BacL._SL500_.jpg,[['Books']],Pamela Peake's Catcraft,,,,
000412801X,{'Books': 2422395},http://ecx.images-amazon.com/images/I/51GV5JDXS0L.jpg,[['Books']],Watercolour Step-by-step,,,,
000322225X,{'Books': 9409396},http://ecx.images-amazon.com/images/I/41MZ3SPV8YL.jpg,[['Books']],"Craft, Design and Technology: A Complete Course for General Certificate of Secondary Education",,,,
0003900355,{'Books': 4254430},http://ecx.images-amazon.com/images/I/51etoW2-EXL.jpg,[['Books']],Tales of Old Jamaica,,12.61,"{'also_viewed': ['0510199046', '0582038987'], 'buy_after_viewing': ['0510199046', '1405085924']}",
000330230X,{'Books': 1510092},http://ecx.images-amazon.com/images/I/414KFYNK8KL.jpg,[['Books']],Bugsy Malone (Collins Drama),,,"{'also_viewed': ['0006911986', 'B0015YY740']}",
0004111176,{'Books': 212634},http://ecx.images-amazon.com/images/I/51fmjJVAh%2BL.jpg,[['Books']],The Clans and Tartans of Scotland,,7.15,"{'also_bought': ['1851584188', '0754819817', '0007485905', '1565542916', '0500251592', '0486270467', '0788452703', '1571459804', '0785810501', '0517482843', '0789324792', '067086644X', '0753826631', '0760711208', '1899874364', '0007273282', '0007485883', 'B005OI1OSK', '184158293X', 'B0006HDIFQ', 'B003K025MI', '0007485913', '1597641995', '0752463721', '0871137984', '0385302320', '1845130987', '160506176X', '1555218873', '0004356659', '0517582732', '1905267029', '0764309617', '0717945006', '0747812187', '050001986X'], 'buy_after_viewing': ['0754819817', '0007485905', '1851584188', '0004705475']}",
0004129032,{'Books': 10865827},http://ecx.images-amazon.com/images/I/41GQFE5TT4L.jpg,[['Books']],German Shepherd Dog (Collins Dog Owner's Guides),,,,
0004125819,{'Books': 4603753},http://ecx.images-amazon.com/images/I/41N%2BQvU8mwL.jpg,[['Books']],Cameras and Lenses (Collins photography workshop series),,,,
000411728X,{'Books': 4309787},http://ecx.images-amazon.com/images/I/61UUxbfM0%2BL.jpg,[['Books']],"Theresa De Dillmont's Encyclopedia of Needlework (Needlework and Embroidery, Volumn 1)",,,{'buy_after_viewing': ['0762403888']},
0002554925,{'Books': 9090911},http://ecx.images-amazon.com/images/I/51uYjOlucuL.jpg,[['Books']],The Country Dried Flower Companion (Country Companion),,,,
0004115724,{'Books': 9519792},http://ecx.images-amazon.com/images/I/91jDyyLyEoL.jpg,[['Books']],Magic Carpets: A Creative Guide to Rug Making,,,,
000370520X,{'Books': 1659568},http://ecx.images-amazon.com/images/I/51FZSHM3P8L.jpg,[['Books']],Collins COBUILD English Guides: Prepositions Bk. 1,,,"{'also_bought': ['0003705617', '0003709507', '0003750477', '0003705668', '0003705625', '0003750396']}",
0004140176,{'Books': 3423941},http://ecx.images-amazon.com/images/I/51ZV7TYQCSL.jpg,[['Books']],A Comprehensive Guide to Clematis,,31.46,"{'buy_after_viewing': ['0881928518', '1604692030']}",
0004129377,{'Books': 3105403},http://ecx.images-amazon.com/images/I/516BANY06EL.jpg,[['Books']],Learn to Paint Farm Animals in Watercolour (Collins Learn to Paint),,20.23,"{'also_viewed': ['0004126505', '0004122879', '1906388776', '0007213859', '1849940908', '0004133919'], 'buy_after_viewing': ['0004126505', '0004122879', '1906388776', '0007213859']}",
0003271323,{'Books': 321636},http://ecx.images-amazon.com/images/I/51JGWB0Q4VL.jpg,[['Books']],Europe 1760&#150;1871 (Flagship History),Of the first book in the series Britain 1815-1918: Put out more flags: 'Hard-pressed heads of History with budgets to manage must have been waiting impatiently for years for someone to reinvent the one-volume textbook at a reasonable price. Collins have done it.' TES,,{'also_bought': ['0007173776']},
0004140966,{'Books': 3488619},http://ecx.images-amazon.com/images/I/51WYMY41D7L.jpg,[['Books']],Funky Junk: In Association with &quot;This Morning&quot;,"Stewart & Sally Walton are well-known from their regular appearances on 'Changing Rooms', 'Home Front', 'Change That' and 'This Morning', where they are the resident interior decorating experts. They have also appeared in every interior magazine. Sally is a regular decorating agony aunt in the bestselling magazine BBC Good Homes and they recently appeared with their home in 'OK' magazine. Stewart is also co-owner of 'Paintability' the leading international stencil company, with Jocasta Innes.",,,
0004488156,{'Books': 11087510},http://ecx.images-amazon.com/images/I/51ZHHEBPP6L.jpg,[['Books']],Collins Super Road Map of Britain and Ireland,,,,
0004351592,{'Books': 947299},http://ecx.images-amazon.com/images/I/81OI1mfdCOL.jpg,[['Books']],Love of Cooking,,,,
0004133463,{'Books': 6293590},http://ecx.images-amazon.com/images/I/51YZ5J0GSVL.jpg,[['Books']],Pastels (Collins Learn to Paint),"Written by professional artists for the aspiring beginner, the  nearly 20 volumes in the fine ""Learn To Paint"" series offer a  variety of tips and techniques, simple exercises, and clear,  step-by-step demonstrations in a handsomely designed format.  Blockley's pastel style is rooted in the mellow buildings of the  Cotswolds, where he lives. His colorful, slightly surreal  approach may not be to everyone's taste, but his pedagogy is  sound. For a more comprehensive and traditional approach, see  Jackie Simmonds's Pastel Workbook: A Complete Course in Ten  Lessons.  Jelbert, who exhibits widely in her native England, ranges  widely over materials and techniques for flowers and gardens,  water and boats, architecture, and people, with specific  demonstrations on such themes as storms, geese at a farmhouse  gate, and children crabbing. This is a highly recommended  addition to books on this sparsely covered medium. If funds  allow, libraries should also purchase Peter Caldwell's  outstanding Pen & Ink Sketching.Copyright 2002 Reed Business Information, Inc.--This text refers to an out of print or unavailable edition of this title.",,"{'also_bought': ['0004126173', '1844484882']}",
0004140052,{'Books': 3781076},http://ecx.images-amazon.com/images/I/51ZPP6HEQCL.jpg,[['Books']],Collins Complete Woodworker's Manual,"""An absolute must for the book shelf"" - Which Tool ""Thoroughly authoritative, well-illustrated and well-produced"" - Home and Garden ""A friend to lean on"" - Woodworking International ""A fine book"" - Traditional Woodworking ""Well thought out and well designed"" - Woodworker ""Bursting with ideas"" - Practical Householder--This text refers to an out of print or unavailable edition of this title.",18.42,"{'also_viewed': ['0679766111', '0060825758', '0756643066', '156158620X', '0785822275', '0980068878', '1561584010', '1561584789', '1890621358', '1565233697', '1843405741'], 'buy_after_viewing': ['0679766111', '0060825758', '0756643066', '156158620X']}",
